model,seed,generation,evaluations,best_objective_m,median_objective_m,mean_objective_m
AV-IDM,45,55,5600,1.6890648257806664,1.6890790549208035,1.7569275322915212
AV-IDM,45,56,5700,1.6890648257806664,1.6890790549208035,1.712846721317954
AV-IDM,45,57,5800,1.6890648257806664,1.6890790549208035,1.7948846370578917
AV-IDM,45,58,5900,1.6890648257806664,1.6890790549208035,1.7859596970345049
AV-IDM,45,59,6000,1.6890648257806664,1.6890648257806664,1.873539168847914
AV-IDM,45,60,6100,1.6890648257806664,1.6890648257806664,1.7324149381613125
AV-IDM,45,61,6200,1.6890648257806664,1.6890648257806664,1.7768333730845915
AV-IDM,45,62,6300,1.6890648257806664,1.6890648257806664,1.8748206236620208
AV-IDM,45,63,6400,1.6890648257806664,1.6890648257806664,1.7831091313045797
AV-IDM,45,64,6500,1.6890648257806664,1.6890648257806664,1.776081873287289
AV-IDM,45,65,6600,1.6890615759531806,1.6890648257806664,1.7608967281249142
AV-IDM,45,66,6700,1.6890615759531806,1.6890648257806664,1.8029690665655747
AV-IDM,45,67,6800,1.6890615759531806,1.6890648257806664,1.844788458778114
AV-IDM,45,68,6900,1.6890615759531806,1.6890648257806664,1.8080360906658746
AV-IDM,45,69,7000,1.6890615759531806,1.6890615759531806,1.7501979923827287
AV-IDM,45,70,7100,1.6890615759531806,1.6890615759531806,1.7611639927677842
AV-IDM,45,71,7200,1.6890592784130858,1.6890615759531806,1.8298504845294252
AV-IDM,45,72,7300,1.6890592784130858,1.6890615759531806,1.7208486895783321
AV-IDM,45,73,7400,1.6890592784130858,1.6890615759531806,1.7567468350102176
AV-IDM,45,74,7500,1.6890592784130858,1.6890615759531806,1.715666424933085
AV-IDM,45,75,7600,1.6890592784130858,1.6890615759531806,1.7485381266317617
AV-IDM,45,76,7700,1.6890592784130858,1.6890592784130858,1.846307012101111
AV-IDM,45,77,7800,1.6890592784130858,1.6890592784130858,1.8046154490504824
AV-IDM,45,78,7900,1.6890592784130858,1.6890592784130858,1.7769272179321143
AV-IDM,45,79,8000,1.6890592784130858,1.6890592784130858,1.7796390156147024
AV-IDM,45,80,8100,1.6890592784130858,1.6890592784130858,1.9407684137953336
AV-IDM,46,0,100,3.6374469570622874,13.585716770262426,13.247127730710327
AV-IDM,46,1,200,2.6575972703880884,10.814155494674146,10.499041841410845
AV-IDM,46,2,300,2.6575972703880884,8.861441670991187,8.657670254069526
AV-IDM,46,3,400,2.501354774137627,6.554593131416625,6.828145617182592
AV-IDM,46,4,500,2.501354774137627,5.189076958520684,5.987462156665333
AV-IDM,46,5,600,2.1827425503127134,4.221695392262243,4.8849695110655675
AV-IDM,46,6,700,2.1403461080279245,3.8346024648347745,4.712715910215154
AV-IDM,46,7,800,2.1403461080279245,3.7205974789488305,4.763085985809227
AV-IDM,46,8,900,2.1403461080279245,3.254897347617057,4.211352899371445
AV-IDM,46,9,1000,2.0837416954998775,2.8563399060946453,3.1970423593434174
AV-IDM,46,10,1100,2.0837416954998775,2.66432386782597,2.8961976022413456
AV-IDM,46,11,1200,2.0605225540349905,2.4276630065152283,2.7359239559571473
AV-IDM,46,12,1300,2.0605225540349905,2.293828261882994,2.741190614749578
AV-IDM,46,13,1400,2.0605225540349905,2.2007159849260054,2.626889735223999
AV-IDM,46,14,1500,2.0554238950398807,2.1718981258662797,2.5739198073736604
AV-IDM,46,15,1600,2.039926915246029,2.150985108334074,2.4115764224579608
AV-IDM,46,16,1700,2.0170739957569057,2.14110980657873,2.5090698291428977
AV-IDM,46,17,1800,1.9212470047540233,2.107397599523117,2.2094808684691336
AV-IDM,46,18,1900,1.8902292375467373,2.0984297541532797,2.269805148085121
AV-IDM,46,19,2000,1.8690866175706193,2.0802461569257398,2.317672198414644
AV-IDM,46,20,2100,1.8627102237584348,2.064173600750396,2.116422272029007
AV-IDM,46,21,2200,1.8627102237584348,1.9676471131013948,2.410838125229331
AV-IDM,46,22,2300,1.8627102237584348,1.9288949473903902,2.220574635128089
AV-IDM,46,23,2400,1.8566966890124312,1.919163167387927,2.105479538970716
AV-IDM,46,24,2500,1.8418838158461506,1.9147438885858958,2.2928550991528294
AV-IDM,46,25,2600,1.8313008789666911,1.9020117528729406,2.3385992937487536
AV-IDM,46,26,2700,1.8313008789666911,1.9016300489244355,2.1943987498579025
AV-IDM,46,27,2800,1.8313008789666911,1.893505566769996,2.09533885471914
AV-IDM,46,28,2900,1.8313008789666911,1.888551551259028,2.0347198557470985
AV-IDM,46,29,3000,1.8313008789666911,1.882318458204583,2.1588256903326735
AV-IDM,46,30,3100,1.8288864938036453,1.8815464803343316,2.0647390290244023
AV-IDM,46,31,3200,1.8288864938036453,1.867984184095202,2.11078771622178
AV-IDM,46,32,3300,1.8288864938036453,1.8628826810130052,1.949721260492332
AV-IDM,46,33,3400,1.8288864938036453,1.8313008789666911,1.9738875396862878
AV-IDM,46,34,3500,1.8288864938036453,1.8313008789666911,2.094326016358434
AV-IDM,46,35,3600,1.8288864938036453,1.8313008789666911,1.9728905739885128
AV-IDM,46,36,3700,1.8288864938036453,1.8313008789666911,2.0289683580446773
AV-IDM,46,37,3800,1.8288864938036453,1.8288912190999036,2.1810515598760607
AV-IDM,46,38,3900,1.8288864938036453,1.8288864938036453,1.917013021939672
AV-IDM,46,39,4000,1.8288853488393861,1.8288864938036453,2.054778982403788
AV-IDM,46,40,4100,1.8288853488393861,1.8288864938036453,2.0576051423192627
AV-IDM,46,41,4200,1.8288853488393861,1.8288864938036453,1.9280974417401289
AV-IDM,46,42,4300,1.8288853488393861,1.8288864938036453,2.204051008393988
AV-IDM,46,43,4400,1.8288781769222542,1.8288864938036453,2.1178114108188972
AV-IDM,46,44,4500,1.8288781769222542,1.8288864938036453,1.965648282384947
AV-IDM,46,45,4600,1.8288781769222542,1.8288864938036453,2.095774781624556
AV-IDM,46,46,4700,1.8288781769222542,1.828884949202703,2.2156866214617192
AV-IDM,46,47,4800,1.8288781769222542,1.8288781769222542,2.068232601170473
AV-IDM,46,48,4900,1.8288781769222542,1.8288781769222542,2.0598553954126086
AV-IDM,46,49,5000,1.8288781769222542,1.8288781769222542,1.9607357547221473
AV-IDM,46,50,5100,1.8288781769222542,1.8288781769222542,2.18469855470458
AV-IDM,46,51,5200,1.8288781769222542,1.8288781769222542,2.0672517325583764
AV-IDM,46,52,5300,1.8288781769222542,1.8288781769222542,2.024761836196914
AV-IDM,46,53,5400,1.8288781769222542,1.8288781769222542,2.0945379143224896
AV-IDM,46,54,5500,1.8288781769222542,1.8288781769222542,1.9710473426532347
AV-IDM,46,55,5600,1.8288773270405456,1.8288781769222542,2.136724760001675
AV-IDM,46,56,5700,1.8288773270405456,1.8288781769222542,1.8567181591356599
AV-IDM,46,57,5800,1.8288773270405456,1.8288781769222542,2.11620906129849
AV-IDM,46,58,5900,1.8288773270405456,1.8288781769222542,2.1386236393553535
AV-IDM,46,59,6000,1.8288773270405456,1.8288773270405456,2.1038730273012036
AV-IDM,46,60,6100,1.8288773270405456,1.8288773270405456,2.0783658620421055
AV-IDM,46,61,6200,1.8288773270405456,1.8288773270405456,2.1519090576314386
AV-IDM,46,62,6300,1.8288773270405456,1.8288773270405456,2.062592609882779
AV-IDM,46,63,6400,1.8288773270405456,1.8288773270405456,2.487870054030487
AV-IDM,46,64,6500,1.8288773270405456,1.8288773270405456,2.2139366714082764
AV-IDM,46,65,6600,1.8288773270405456,1.8288773270405456,1.9882894629146697
AV-IDM,46,66,6700,1.8288773270405456,1.8288773270405456,2.045404368703859
AV-IDM,46,67,6800,1.8288773270405456,1.8288773270405456,2.401521823644751
AV-IDM,46,68,6900,1.8288773270405456,1.8288773270405456,2.195463249467466
AV-IDM,46,69,7000,1.8288773270405456,1.8288773270405456,2.1866359386544105
AV-IDM,46,70,7100,1.8288773270405456,1.8288773270405456,2.100133264467565
AV-IDM,46,71,7200,1.8288773270405456,1.8288773270405456,2.2963261461709736
AV-IDM,46,72,7300,1.8288773270405456,1.8288773270405456,2.0661557980055805
AV-IDM,46,73,7400,1.8288773270405456,1.8288773270405456,2.0323925307171744
AV-IDM,46,74,7500,1.8288773270405456,1.8288773270405456,2.1629770097580105
AV-IDM,46,75,7600,1.8282589011013375,1.8288773270405456,2.2375439113214215
AV-IDM,46,76,7700,1.8282589011013375,1.8288773270405456,2.1414671187346177
AV-IDM,46,77,7800,1.8282589011013375,1.8288773270405456,1.973241281701874
AV-IDM,46,78,7900,1.8282589011013375,1.8288773270405456,1.9524852791265122
AV-IDM,46,79,8000,1.8282589011013375,1.8288773270405456,2.054625300544713
AV-IDM,46,80,8100,1.8282589011013375,1.8288773270405456,2.1326545094096026
